bathrooms,bedrooms,breadcrumbs,description,image_url,location,price,property_id,property_name,property_type,seller_name
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Calicut University",House for rent at chelari panakkad. Rent 11000 Negotiable Near to Calicut University Near to national highway Good for any business purposes also.,https://apollo.olx.in:443/v1/files/rfyz1pixekcr-IN/image;s=850x0,"Calicut University, Kozhikode, Kerala","₹ 11,000",1775266224,4 Bds - 2 Ba - 1600 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba","P-00055 : ""Listed by BookPropertyVisit ! No brokerage. Find your perfect property hassle-Free."" Discover modern living in Malaparamba, Kozhikode, This Spacious 2 bedroom, 2 bathroom apartment is available for rent in a highly sought-after neighborhood.Enjoy amenities like gym, kids park, car parking, lift and the nearby hospital, school. Book your viewing now! Want to find more properties without brokerage. Search for bookpropertyvisit in google. Call or message us now to book property site visit. Updated on: 28-06-24",,"Malaparamba, Kozhikode, Kerala","₹ 25,000",1775268497,2 Bds - 2 Ba - 527 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevarambalam",Safe Well water Posh area 100 mtrs from bypass 300 mtrs to st marys school,https://apollo.olx.in:443/v1/files/hs431672w40c2-IN/image;s=850x0,"Chevarambalam, Kozhikode, Kerala","₹ 12,000",1775272503,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Olavanna,For Rent: Houses & Apartments in Kolangarapeedika",Serious coustomers call on number,https://apollo.olx.in:443/v1/files/289d7mzbcm0r-IN/image;s=850x0,"Kolangarapeedika, Olavanna, Kerala","₹ 25,000",1775282514,3 Bds - 4 Ba - 2580 ft2,Houses & Villas,
4+,4+,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor",4 bhk independent house near chevayur,https://apollo.olx.in:443/v1/files/rrg70peeji4t1-IN/image;s=850x0,"Chevayoor, Kozhikode, Kerala","₹ 30,000",1768727351,4 Bds - 4+ Ba - 2250 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba Housing Colony",Rental house,https://apollo.olx.in:443/v1/files/v0563xg97be31-IN/image;s=850x0,"Malaparamba Housing Colony, Kozhikode, Kerala","₹ 12,000",1775286046,2 Bds - 1 Ba - 650 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevarambalam","Furnished home for rent. Bachelors, Students and Families are welcome. Ready to move from 10th July",,"Chevarambalam, Kozhikode, Kerala","₹ 20,000",1775269707,3 Bds - 2 Ba - 1300 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor","3 bhk downstairs house near chevayur , presentation school,200 mtrs from main road",https://apollo.olx.in:443/v1/files/s2fkv9tv3sc01-IN/image;s=850x0,"Chevayoor, Kozhikode, Kerala","₹ 20,000",1768621507,3 Bds - 3 Ba - 1850 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Pottammal",This is 3BHK Fully furnished apartment with swimming pool gymnasium security CCTV with gated community facilities,https://apollo.olx.in:443/v1/files/iq0tqpbc43df1-IN/image;s=850x0,"Pottammal, Kozhikode, Kerala","₹ 35,000",1774063659,3 Bds - 3 Ba - 1132 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor",Semi Furnished 3 bhk flat near chevayur 'medical college,https://apollo.olx.in:443/v1/files/joobfzccnjw11-IN/image;s=850x0,"Chevayoor, Kozhikode, Kerala","₹ 21,000",1758746170,3 Bds - 3 Ba - 1750 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",50 meeter from stare care hospital thondayad. 2 bed room. 2 bath room. Hall. Kitchen. Car parking. Compound wall. Advance. 30000,https://apollo.olx.in:443/v1/files/8jeqipgybxfu3-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 14,000",1775285920,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor",3 bhk flat near medical college,https://apollo.olx.in:443/v1/files/uiv667b1pegp-IN/image;s=850x0,"Chevayoor, Kozhikode, Kerala","₹ 15,000",1768552898,2 Bds - 2 Ba - 1250 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",3 bhk gated villa near thondayad,https://apollo.olx.in:443/v1/files/c7yjk8nvt2511-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 25,000",1775293935,3 Bds - 3 Ba - 2600 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayur",3 bhk flat near chevayur 'medical college,https://apollo.olx.in:443/v1/files/dyo9eam245kf1-IN/image;s=850x0,"Chevayur, Kozhikode, Kerala","₹ 22,000",1775290359,3 Bds - 3 Ba - 1850 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Near metro Hospital,https://apollo.olx.in:443/v1/files/1rc9md99ddwy1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 23,000",1624512646,1 Bds - 2 Ba - 777 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",3 bhk furnished villa near cyber park/chevayur,https://apollo.olx.in:443/v1/files/0f2hg50aelfq3-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 30,000",1771947084,3 Bds - 3 Ba - 2500 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Studio semi furnished flat for rent at Thondayad bypass Near Cyber park,,"Thondayad, Kozhikode, Kerala","₹ 15,000",1632686399,1 Bds - 1 Ba - 511 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor",1BHK home for rent within 2 kms from Calicut  medical College,,"Chevayoor, Kozhikode, Kerala","₹ 6,000",1775331891,1 Bds - 1 Ba - 45 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Koottuli",Ground flor. LEASE. 10 Lakhs. 2 bed room. 2 bed room. Hall. Kitchen. Car parking.,https://apollo.olx.in:443/v1/files/v2f0j10tkkcl-IN/image;s=850x0,"Koottuli, Kozhikode, Kerala","₹ 10,00,000",1775287817,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Studio ,1bhk ,2bhk,3bhk",,"Thondayad, Kozhikode, Kerala","₹ 20,000",1630591642,1 Bds - 1 Ba - 483 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",METROMAX 2 BHK fully  FURNISHED FLAT FOR RENT,https://apollo.olx.in:443/v1/files/ojgoak6w9s69-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 25,000",1771730318,2 Bds - 2 Ba - 1250 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nadakkavu",2 bed room. 2 bath room. Hall. Kitchen furnished. Family and excutive bachlors available. Maintainece charge including.,https://apollo.olx.in:443/v1/files/dnprofcqi9yv3-IN/image;s=850x0,"Nadakkavu, Kozhikode, Kerala","₹ 14,000",1775331484,2 Bds - 2 Ba - 1000 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Calicut Civil Station",100 meeter from main road. 2 bed room. 2 bath room. Hall. Kitchen. Well water. Good residentional area.,https://apollo.olx.in:443/v1/files/aejtra6kkbw93-IN/image;s=850x0,"Calicut Civil Station, Kozhikode, Kerala","₹ 12,000",1775377669,2 Bds - 2 Ba - 900 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nellicode",Shared rooms. Thondayad Bypass. Kozhikode,https://apollo.olx.in:443/v1/files/t4x3qm613obo-IN/image;s=850x0,"Nellicode, Kozhikode, Kerala","₹ 7,500",1775292027,1 Bds - 1 Ba - 45 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kottuli","The house is in a great neighborhood with the Starcare Hospital in walking distance. There are stores nearby and it also comes with a balcony on the first floor and a terrace. The windows and doors have mosquito nets attached. An office room is also available. There is an AC attached to the bedroom in the ground floor. Gas connection, electricity connection and water connection is secured. There are 2 motors available for water supply. It is spacious with enough sunlight coming in. Fully furnished, it comes with 2 closets, 1 each in the master bedrooms.  Me and my family are in another city for my job. That is the reason we are giving the house for rent. We are preferring medical college PG students/other students and hospital staff and students in coaching centers.",https://apollo.olx.in:443/v1/files/ip98lfrvraut1-IN/image;s=850x0,"Kottuli, Kozhikode, Kerala","₹ 25,000",1767308502,3 Bds - 4 Ba - 2000 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Hi lite 2 bhk flat for rent,https://apollo.olx.in:443/v1/files/iv3nrpfv0y1i1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 20,000",1775289789,2 Bds - 2 Ba - 1280 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",2BHK UNFURNISHED GROUND FLOOR NEAR THONDAYAD SUITABLE FOR WORKING WOMENS AND STUDENTS,https://apollo.olx.in:443/v1/files/1hyqrfdgoydt-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 16,000",1771331859,2 Bds - 2 Ba - 1200 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Eranhipalam",2BHK SEMI FURNISHED NEAR ERANHIPALAM,https://apollo.olx.in:443/v1/files/h10n0wl86u4e3-IN/image;s=850x0,"Eranhipalam, Kozhikode, Kerala","₹ 20,000",1771315746,2 Bds - 2 Ba - 900 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Are you looking for a Flat ? Here it is ! 3Bhk Flat Available For Rent , 1600sq.ft Semi Furnished Flat for Rent at Palazhi , Calicut Total Rent : 30,000/- It hosts all the amenities and all the facilitie *Panniker Road, 3bhk ,1600sq.ft , Semi, 25000/- * Erahipalam ,2bhk,1200sq.ft , Furnished 27000/- * Erahipalam , 3bhk, 1600sq.ft, semi, 23000/- *Thondayad, 3bhk, 2000sq.ft , semi, 45000/- * kottuli ,2bhk , 1000sq.ft,semi , 23000/- *calicut Beach , 3bhk, 1600sq.ft,26000/- * YMC , 1bhk, 700sq.ft semi,25000/- * methoott Thazham 2bhk 800sq.ft semi , 16500/- *pottammal, 3bhk , furnshed,25000/- * East Hill, 3Bhk, Semi Furbished,23000/- ""Note : Image shown are only for business purpose , actual building / Land may differ."" For More details, Contact: Big Deals Realtors 4th Floor , Hilite Business Park , Palazhy - Calicut - About Us : Big Deals is Kerala’s No 1 real Estate Firm started in 2008 by a group of Professionals .Presently we have 8 branches in Kerala and an overseas branch at UAE , Our vast database of properties make it easier for our customers to get their dream property they deserve . Our specialized and trained relationship officers work tirelessly to find your dream property and negotiate the deal to arrive at the best possible value. We are Executive Member of National Association of Realtors and Calicut Realtors Association – India with tie up of 43 associations across India and UAE. We Provide the following Specialised Features : * Hassle free Documentation * Maintenance care –fixing of Electrical, Plumbing and Carpentry faults before handing over of the property * Ensure Owner Dues Settlement – Association dues , Electricity , Water and Gas connection dues , land and property taxes etc",https://apollo.olx.in:443/v1/files/7nmsowcs1h3t1-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 30,000",1774981012,3 Bds - 3 Ba - 1600 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba","this is 3bhk fuly furnished villa with 1250 square feet carpet area.Its havng two floors .It has 3 AC in each bedroom .Its having well water , corporation water and borewell water .Its having washing machine, water purifier, fridge, dinning table ,sofa , 55 inch branded tv , dinning table ,sofa set, CCTV,Care taker",https://apollo.olx.in:443/v1/files/ln6ggv4zw3o4-IN/image;s=850x0,"Malaparamba, Kozhikode, Kerala","₹ 40,000",1774157375,3 Bds - 3 Ba - 1250 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Vrindavan Colony","- First floor house two bath attached spacious bedrooms - Living room, Kitchen cum Dining room - for families  - 8t 1e 1e 3e 9e 1e 3e 1e 2o 2o",https://apollo.olx.in:443/v1/files/gfnrz2w1s7xj2-IN/image;s=850x0,"Vrindavan Colony, Kozhikode, Kerala","₹ 15,000",1772553850,2 Bds - 2 Ba - 900 ft2,Apartments,
4+,4+,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor",Accomodation available for Gents (STUDENTS OR WORKING STAFF) WITH HOMELY FOOD. SINGLE ROOM AND SHEARING ROOM ALSO AVAILABLE. Only for Rs 5000 താമസവും ഭക്ഷണവും വെറും 5000 രൂപക്ക്. NEAT AND CLEAN PROPERTY NATURAL WATER CALM AND QUIET AREA. FRIENDLY ATMOSPHERE. WI-FI ALSLO AVAILABLE,,"Kovoor, Kozhikode, Kerala","₹ 4,500",1775065618,4+ Bds - 4+ Ba - 2500 ft2,Houses & Villas,
4+,4+,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor","4 bhk fully furnished house with all facilities very near to mavoor road. House is 25 years old, but very well maintained. Open well and kwa water available.",https://apollo.olx.in:443/v1/files/ej9lajpyqhbu1-IN/image;s=850x0,"Kovoor, Kozhikode, Kerala","₹ 30,000",1773504034,4 Bds - 4+ Ba - 2500 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thadambattuthazham","For rent: Fully furnished 3-bedroom, 2-bathroom house, perfect for families. Features spacious living areas, modern kitchen with appliances, cozy bedrooms, and a backyard for outdoor enjoyment. Conveniently located near schools, parks, and shopping centers.",https://apollo.olx.in:443/v1/files/6f5wh81onb743-IN/image;s=850x0,"Thadambattuthazham, Kozhikode, Kerala","₹ 26,000",1763118484,3 Bds - 3 Ba - 1900 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba",Compound wall well water near by main road,https://apollo.olx.in:443/v1/files/a728n77t7jxt1-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 15,000",1760468733,3 Bds - 3 Ba - 1965 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Eranjipalam",Branded flat budget friendly,,"Eranjipalam, Kozhikode, Kerala","₹ 17,000",1774160849,2 Bds - 2 Ba - 1100 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Ashokapuram",Good looking flat center of Calicut city,https://apollo.olx.in:443/v1/files/kd6590u1fy5p-IN/image;s=850x0,"Ashokapuram, Kozhikode, Kerala","₹ 22,000",1760469764,2 Bds - 2 Ba - 1450 ft2,Apartments,
4+,4+,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nadakkavu",New home fully furnished ac fridge washing machine etc compound wall species parking place well water and cooperation water gated community,,"Nadakkavu, Kozhikode, Kerala","₹ 30,000",1760468261,4 Bds - 4+ Ba - 2850 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba",2 bhk Flat Gound Floor Rent kozhikode -karaparamba.  car parking.,https://apollo.olx.in:443/v1/files/8ef49i1civvd2-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 18,000",1773782721,2 Bds - 2 Ba - 10000 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba Paroppady","From wayanad road 200 metres executive bachelor allowed. 1 person 3000, 6 people can live.",https://apollo.olx.in:443/v1/files/1khtnynom5b42-IN/image;s=850x0,"Malaparamba Paroppady, Kozhikode, Kerala","₹ 3,000",1774378258,2 Bds - 2 Ba - 1000 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad","Single room. Rent 8000/- adv 25000/- family,.  bachellers. Nr star- car hospital. Thondayad.",https://apollo.olx.in:443/v1/files/x22de2g9z38w2-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 8,000",1775439209,1 Bds - 1 Ba - 800 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba Paroppady","3 car parking ,  എല്ലാ furniture ഉള്ള വീട്  മലാപരമ്ബ അടുത്തു",,"Malaparamba Paroppady, Kozhikode, Kerala","₹ 25,000",1775398159,3 Bds - 3 Ba - 1800 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad",Studio fully furnished flat for rent at Calicut,https://apollo.olx.in:443/v1/files/6rafhy21wvgo-IN/image;s=850x0,"Thondayad, Kozhikode, Kerala","₹ 19,000",1580640766,1 Bds - 1 Ba - 483 ft2,Apartments,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayur",3bhk attached  Well water 75k advance,,"Chevayur, Kozhikode, Kerala","₹ 25,000",1770442618,3 Bds - 3 Ba - 1800 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu","UPSTAIR HOUSE FOR RENT NEAR MANKAVE CALICUT 3 bed room,2bath room ,hall,kitchen,car space RENT:12000/- ADVANCE:36000/-",https://apollo.olx.in:443/v1/files/0wpqgka0exi83-IN/image;s=850x0,"Mankavu, Kozhikode, Kerala","₹ 12,000",1754876130,3 Bds - 2 Ba - 1200 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nadakkavu",2 ബെഡ്റൂം 3 ബെഡ്റൂം 4 ബെഡ്‌റൂം,,"Nadakkavu, Kozhikode, Kerala","₹ 28,000",1770460050,2 Bds - 3 Ba - 1200 ft2,Apartments,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Mankavu",UPSTARIRE FOR RENT MANAKAV CALICUT 2 BEDRROM HALL KITCH  CAR SITE  RENT 9000 ADVANCE 30000 MOB  62         8  2 9    10    7   7   9,https://apollo.olx.in:443/v1/files/lvtok8kyncfq-IN/image;s=850x0,"Mankavu, Kozhikode, Kerala","₹ 9,000",1757898614,2 Bds - 1 Ba - 1000 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Koottuli","FULL FURNISHED AC HOUSE FOR RENT NEAR KOTTULI CALICUT. 3bed room attached,hall,kitchen,well water RENT:40000/- ADVANCE:1.50Lakh",https://apollo.olx.in:443/v1/files/hnbrdex1vl6j-IN/image;s=850x0,"Koottuli, Kozhikode, Kerala","₹ 40,000",1755587742,3 Bds - 3 Ba - 2000 ft2,Houses & Villas,
3,3,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Eranjipalam","This apartment is in sarovaram biopark with spacious 3BHK.It has wardrobes, kitchen cabinet,AC etc .For more information please feel free to contact us",https://apollo.olx.in:443/v1/files/m4lvl3xp6uae3-IN/image;s=850x0,"Eranjipalam, Kozhikode, Kerala","₹ 27,000",1772954559,3 Bds - 3 Ba - 1700 ft2,Apartments,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Areekkad Nallalam","Location:- Areekad, Kozhikode Independent house in 12cents Close to busstop, 400m from NH Junction at areekkad Well water Only renting out to families Employees preferred 2BHK House one attached and one non attached Clean surroundings Ample parking Contact for more details",https://apollo.olx.in:443/v1/files/kid5f6ig46ml2-IN/image;s=850x0,"Areekkad Nallalam, Kozhikode, Kerala","₹ 13,000",1775447113,2 Bds - 2 Ba - 1200 ft2,Houses & Villas,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor","4 ബെഡ്റൂം attached,  കിണർവെള്ളം 1  ലക്ഷം അഡ്വാൻസ്",,"Kovoor, Kozhikode, Kerala","₹ 30,000",1769848351,4 Bds - 4 Ba - 2500 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Parayanchery","2bhk upstair.2attach bath.50 mtr main road.bachlors,hall, kitchen.small family,students, ladies, boys, 5members.kotooli..1car parking.500 mtr calicut town.250 mtr gokulam mall, 1.5 km Raiway station.",https://apollo.olx.in:443/v1/files/6b4qo0kd8per2-IN/image;s=850x0,"Parayanchery, Kozhikode, Kerala","₹ 15,000",1775338243,2 Bds - 2 Ba - 0 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kallai","For Monthly Rent Only. Single and Double Bedroom Available. (Attached Bathroom) Near Iqra Hospital, Opp Kallayi Railway Station calicut.",https://apollo.olx.in:443/v1/files/6gr8jxnrpfr92-IN/image;s=850x0,"Kallai, Kozhikode, Kerala","₹ 5,000",1707838591,1 Bds - 1 Ba - 1000 ft2,Builder Floors,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevarambalam","An upstair home for rent at Chevarambalam The Rent is 11,000 Advance , 40,000 Contact name, ALI ,",https://apollo.olx.in:443/v1/files/m0n26onkvu783-IN/image;s=850x0,"Chevarambalam, Kozhikode, Kerala","₹ 11,000",1773889365,2 Bds - 1 Ba - 1200 ft2,Houses & Villas,
1,1,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kallai",For Monthly Rent only.Single and Double Rooms Available.(Attached bathroom) Near Iqra Hospital.Oppo Kallai Railway Station cali cut.,,"Kallai, Kozhikode, Kerala","₹ 5,000",1707275998,1 Bds - 1 Ba - 1000 ft2,Builder Floors,
4,4,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayade","തൊണ്ടയാട് സ്റ്റാർ കെയർ ഹോസ്പിറ്റലിനടുത്ത് 3ബെഡ്‌റൂം വീട് വാടകക്ക്  പ്ലെ സ്കൂൾ, ഡേകെയർ, ഓഫിസ് ആവശ്യത്തിനെല്ലാം പറ്റുന്ന വീടാണ് 4കാർ പാർക്ക്‌ ചെയ്യാൻ പറ്റും തൊണ്ടയാട് ബൈപ്പാസിൽ നിന്നും 150മീറ്റർ ദൂരം",https://apollo.olx.in:443/v1/files/5j5orwwv7ol12-IN/image;s=850x0,"Thondayade, Kozhikode, Kerala","₹ 30,000",1764858494,3 Bds - 4 Ba - 1800 ft2,Houses & Villas,
2,2,"Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba",Main road access 2 bhk 1 st floor space available at karikkamkulam main road side. covered  car parking .family and bachelors also suited for monthly rental basis,https://apollo.olx.in:443/v1/files/om6x4zgi8c1d1-IN/image;s=850x0,"Karaparamba, Kozhikode, Kerala","₹ 15,000",1757163533,2 Bds - 2 Ba - 1250 ft2,Apartments,
